u	species	component_id	score
GCF_000007685.1_ASM768v1|WP_000789400.1	Leptospira interrogans	297	0.000000
GCF_000017025.1_ASM1702v1|WP_003357697.1	Clostridium botulinum	297	0.000000
GCF_000063585.1_ASM6358v1|WP_003357697.1	Clostridium botulinum	297	0.000000
GCF_000008865.2_ASM886v2|NP_308104.2	Escherichia coli	444	0.000000
GCF_000222975.1_ASM22297v1|WP_002210454.1	Yersinia pestis	444	0.000000
GCF_008369605.1_ASM836960v1|WP_000132137.1	Vibrio cholerae	444	0.000000
GCF_000014625.1_ASM1462v1|WP_003138498.1	Pseudomonas aeruginosa	349	0.000000
GCF_000412675.1_ASM41267v1|WP_016500869.1	Pseudomonas putida	349	0.000000
GCF_000009765.2_ASM976v2|WP_010983480.1	Streptomyces avermitilis	153	0.196689
GCF_000008585.1_ASM858v1|WP_003407587.1	Mycobacterium tuberculosis	153	0.000000
GCF_000195955.2_ASM19595v2|NP_216009.1	Mycobacterium tuberculosis	153	0.000000
GCF_000010225.1_ASM1022v1|WP_003856113.1	Corynebacterium glutamicum	153	0.000000
GCF_000011325.1_ASM1132v1|WP_011014427.1	Corynebacterium glutamicum	153	0.000000
GCF_000008865.2_ASM886v2|NP_311814.1	Escherichia coli	153	0.000000
GCF_000007685.1_ASM768v1|WP_000829480.1	Leptospira interrogans	2957	0.000000
GCF_000008485.1_ASM848v1|WP_015443944.1	Legionella pneumophila	2957	0.000000
GCF_001941585.1_ASM194158v1|WP_015443944.1	Legionella pneumophila	2957	0.000000
GCF_000008865.2_ASM886v2|NP_312869.1	Escherichia coli	133	0.000000
GCF_000222975.1_ASM22297v1|WP_002208965.1	Yersinia pestis	133	0.000000
GCF_000009885.1_ASM988v1|WP_002922936.1	Klebsiella pneumoniae	133	0.000000
GCF_000240185.1_ASM24018v2|YP_005229474.1	Klebsiella pneumoniae	133	0.000000
GCF_000018445.1_ASM1844v1|WP_000820793.1	Acinetobacter baumannii	133	0.000000
GCF_009035845.1_ASM903584v1|WP_002135158.1	Acinetobacter baumannii	133	0.000000
GCF_000007685.1_ASM768v1|WP_000852462.1	Leptospira interrogans	517	0.000000
GCF_000016645.1_ASM1664v1|WP_012022473.1	Flavobacterium johnsoniae	517	0.000000
GCF_000009765.2_ASM976v2|WP_010986733.1	Streptomyces avermitilis	517	0.000000
GCF_000203835.1_ASM20383v1|WP_003976064.1	Streptomyces coelicolor	517	0.000000
GCF_008931305.1_ASM893130v1|WP_003976064.1	Streptomyces coelicolor	517	0.000000
GCF_000014565.1_ASM1456v1|WP_005263314.1	Rhodococcus jostii	517	0.000000
GCF_025998455.1_ASM2599845v1|WP_120856570.1	Helicobacter pylori	49	0.000000
GCF_000222975.1_ASM22297v1|WP_002210578.1	Yersinia pestis	49	0.000000
GCF_000008785.1_ASM878v1|WP_001160501.1	Helicobacter pylori	49	0.000000
GCF_000008865.2_ASM886v2|NP_310344.1	Escherichia coli	49	0.000000
GCF_000008345.1_ASM834v1|WP_002524541.1	Cutibacterium acnes	49	0.000000
GCF_006739385.1_ASM673938v1|WP_002515745.1	Cutibacterium acnes	49	0.000000
GCF_000498655.1_ASM49865v1|WP_023593329.1	Zymomonas mobilis	622	0.000000
GCF_000007685.1_ASM768v1|WP_000915472.1	Leptospira interrogans	4117	0.000000
GCF_000517605.1_ASM51760v1|WP_025395943.1	Rhizobium leguminosarum	4117	0.000000
GCF_000010505.1_ASM1050v1|WP_004583599.1	Porphyromonas gingivalis	8	5.702233
GCF_000008785.1_ASM878v1|WP_000411561.1	Helicobacter pylori	8	0.000000
GCF_025998455.1_ASM2599845v1|WP_000411561.1	Helicobacter pylori	8	0.000000
GCF_000007685.1_ASM768v1|WP_000932791.1	Leptospira interrogans	1767	0.000000
GCF_000008605.1_ASM860v1|WP_010881848.1	Treponema pallidum	1767	0.000000
GCF_000410535.2_ASM41053v2|WP_010881848.1	Treponema pallidum	1767	0.000000
GCF_000008745.1_ASM874v1|WP_010883278.1	Chlamydia pneumoniae	1694	0.000000
GCF_000010065.1_ASM1006v1|WP_011244097.1	Synechococcus elongatus	23	2.133785
GCF_022984195.1_ASM2298419v1|WP_011244097.1	Synechococcus elongatus	23	2.133785
GCF_000015665.1_ASM1566v1|WP_011820919.1	Prochlorococcus marinus	23	4.767135
GCF_000007925.1_ASM792v1|WP_011125741.1	Prochlorococcus marinus	23	6.658214
GCF_000007685.1_ASM768v1|WP_001040194.1	Leptospira interrogans	2	10.994844
GCF_000008585.1_ASM858v1|WP_003418601.1	Mycobacterium tuberculosis	2	4.483124
GCF_000009805.1_ASM980v1|WP_003418601.1	Nocardia farcinica	2	4.093957
GCF_000014565.1_ASM1456v1|WP_003418601.1	Rhodococcus jostii	2	4.056029
GCF_000195955.2_ASM19595v2|NP_217979.1	Mycobacterium tuberculosis	2	3.996053
GCF_001182745.1_NCTC11134|WP_003418601.1	Nocardia farcinica	2	3.649167
GCF_000010225.1_ASM1022v1|WP_003854422.1	Corynebacterium glutamicum	2	2.752831
GCF_000008805.1_ASM880v1|WP_002215452.1	Neisseria meningitidis	2	0.000000
GCF_022869645.1_ASM2286964v1|WP_002215452.1	Neisseria meningitidis	2	0.000000
GCF_006094375.1_ASM609437v1|WP_001832289.1	Staphylococcus epidermidis	11	0.590467
GCF_000007685.1_ASM768v1|WP_001052471.1	Leptospira interrogans	2958	0.000000
GCF_000240185.1_ASM24018v2|YP_005229545.1	Klebsiella pneumoniae	2958	0.000000
GCF_000009885.1_ASM988v1|WP_004173858.1	Klebsiella pneumoniae	2958	0.000000
GCF_000007685.1_ASM768v1|WP_001055336.1	Leptospira interrogans	1151	0.000000
GCF_000021345.1_ASM2134v1|WP_012557935.1	Rhizobium leguminosarum	1151	0.000000
GCF_000517605.1_ASM51760v1|WP_018074633.1	Rhizobium leguminosarum	1151	0.000000
GCF_000021045.1_ASM2104v1|WP_012699024.1	Azotobacter vinelandii	1151	0.000000
GCF_000380335.1_ASM38033v1|WP_012699024.1	Azotobacter vinelandii	1151	0.000000
GCF_000017025.1_ASM1702v1|WP_003362586.1	Clostridium botulinum	47	0.000000
GCF_000063585.1_ASM6358v1|WP_003362586.1	Clostridium botulinum	47	0.000000
GCF_016027375.1_ASM1602737v1|WP_003456252.1	Clostridium perfringens	54	0.690450
GCF_000203835.1_ASM20383v1|WP_011029187.1	Streptomyces coelicolor	54	1.243819
GCF_008931305.1_ASM893130v1|WP_011029187.1	Streptomyces coelicolor	54	1.243819
GCF_000412675.1_ASM41267v1|WP_016498719.1	Pseudomonas putida	54	0.000000
GCF_000014625.1_ASM1462v1|WP_003140127.1	Pseudomonas aeruginosa	54	0.000000
GCF_000007685.1_ASM768v1|WP_001085747.1	Leptospira interrogans	18	0.000000
GCF_000008585.1_ASM858v1|WP_003917637.1	Mycobacterium tuberculosis	18	0.309316
GCF_000009805.1_ASM980v1|WP_011207865.1	Nocardia farcinica	18	0.184727
GCF_000014565.1_ASM1456v1|WP_005248181.1	Rhodococcus jostii	18	0.263075
GCF_000195955.2_ASM19595v2|NP_216973.1	Mycobacterium tuberculosis	18	0.321488
GCF_001182745.1_NCTC11134|WP_011207865.1	Nocardia farcinica	18	0.184727
GCF_000009765.2_ASM976v2|WP_010986851.1	Streptomyces avermitilis	18	0.348397
GCF_000203835.1_ASM20383v1|WP_011028457.1	Streptomyces coelicolor	18	0.471063
GCF_008931305.1_ASM893130v1|WP_011028457.1	Streptomyces coelicolor	18	0.471063
GCF_000021045.1_ASM2104v1|WP_012701171.1	Azotobacter vinelandii	73	0.000000
GCF_000380335.1_ASM38033v1|WP_012701171.1	Azotobacter vinelandii	73	0.000000
GCF_000014625.1_ASM1462v1|WP_003139201.1	Pseudomonas aeruginosa	73	0.000000
GCF_000412675.1_ASM41267v1|WP_016500190.1	Pseudomonas putida	73	0.000000
GCF_000012345.1_ASM1234v1|WP_011281853.1	Pelagibacter ubique	73	0.000000
GCF_000010225.1_ASM1022v1|WP_011896887.1	Corynebacterium glutamicum	27	0.000000
GCF_000011325.1_ASM1132v1|WP_003858249.1	Corynebacterium glutamicum	27	0.000000
GCF_000008445.1_ASM844v1|WP_000839367.1	Bacillus anthracis	27	0.000000
GCF_000008345.1_ASM834v1|WP_002514701.1	Cutibacterium acnes	27	0.000000
GCF_006739385.1_ASM673938v1|WP_002516520.1	Cutibacterium acnes	27	0.000000
GCF_000007825.1_ASM782v1|WP_000839365.1	Bacillus cereus	27	0.000000
GCF_000007685.1_ASM768v1|WP_001136732.1	Leptospira interrogans	4118	0.000000
GCF_000015665.1_ASM1566v1|WP_011820243.1	Prochlorococcus marinus	4118	0.000000
GCF_000007685.1_ASM768v1|WP_001137844.1	Leptospira interrogans	494	0.000000
GCF_000009805.1_ASM980v1|WP_011210129.1	Nocardia farcinica	494	0.000000
GCF_001182745.1_NCTC11134|WP_011210129.1	Nocardia farcinica	494	0.000000
GCF_000014565.1_ASM1456v1|WP_005257028.1	Rhodococcus jostii	494	0.000000
GCF_000196555.1_ASM19655v1|WP_007053427.1	Bifidobacterium longum	494	0.000000
GCF_000007685.1_ASM768v1|WP_001148872.1	Leptospira interrogans	198	0.000000
GCF_000007685.1_ASM768v1|WP_001156251.1	Leptospira interrogans	20	0.000000
GCF_016027375.1_ASM1602737v1|WP_111744012.1	Clostridium perfringens	20	0.000000
GCF_000009685.1_ASM968v1|WP_011009759.1	Clostridium perfringens	20	0.000000
GCF_000007825.1_ASM782v1|WP_000045572.1	Bacillus cereus	20	0.000000
GCF_000007845.1_ASM784v1|WP_000045565.1	Bacillus anthracis	20	0.000000
GCF_006094295.1_ASM609429v1|WP_000045572.1	Bacillus cereus	20	0.000000
GCF_000008445.1_ASM844v1|WP_000045565.1	Bacillus anthracis	20	0.000000
GCF_000017025.1_ASM1702v1|WP_003401468.1	Clostridium botulinum	20	0.000000
GCF_000063585.1_ASM6358v1|WP_003401468.1	Clostridium botulinum	20	0.000000
GCF_000007685.1_ASM768v1|WP_001160150.1	Leptospira interrogans	29	0.000000
GCF_000009045.1_ASM904v1|NP_391571.1	Bacillus subtilis	29	0.000000
GCF_000186745.1_ASM18674v1|WP_015714869.1	Bacillus subtilis	29	0.000000
GCF_000009085.1_ASM908v1|YP_002343839.1	Campylobacter jejuni	29	0.000000
GCF_000196035.1_ASM19603v1|NP_465185.1	Listeria monocytogenes	135	0.000000
GCF_000008285.1_ASM828v1|WP_003742319.1	Listeria monocytogenes	135	0.000000
GCF_000007685.1_ASM768v1|WP_001226991.1	Leptospira interrogans	2959	0.000000
GCF_000016645.1_ASM1664v1|WP_012023894.1	Flavobacterium johnsoniae	2959	0.000000
GCF_030388325.1_ASM3038832v1|WP_289877768.1	Flavobacterium johnsoniae	2959	0.000000
GCF_000007685.1_ASM768v1|WP_001230564.1	Leptospira interrogans	2960	0.000000
GCF_000009085.1_ASM908v1|YP_002344716.1	Campylobacter jejuni	2960	0.000000
GCF_000011865.1_ASM1186v1|WP_002867655.1	Campylobacter jejuni	2960	0.000000
GCF_000007685.1_ASM768v1|WP_001256473.1	Leptospira interrogans	67	0.000000
GCF_000008605.1_ASM860v1|WP_010881690.1	Treponema pallidum	67	0.000000
GCF_000410535.2_ASM41053v2|WP_010881690.1	Treponema pallidum	67	0.000000
GCF_000007685.1_ASM768v1|WP_001280999.1	Leptospira interrogans	7	0.000000
GCF_000193595.2_ASM19359v3|WP_010930930.1	Bordetella pertussis	7	0.000000
GCF_004008975.1_ASM400897v1|WP_010930930.1	Bordetella pertussis	7	0.000000
GCF_000007685.1_ASM768v1|WP_001283365.1	Leptospira interrogans	4119	0.000000
GCF_000016645.1_ASM1664v1|WP_012026596.1	Flavobacterium johnsoniae	4119	0.000000
GCF_000007685.1_ASM768v1|WP_001284168.1	Leptospira interrogans	1768	0.000000
GCF_000015665.1_ASM1566v1|WP_011820980.1	Prochlorococcus marinus	1768	0.000000
GCF_000010065.1_ASM1006v1|WP_011242999.1	Synechococcus elongatus	1768	0.000000
GCF_022984195.1_ASM2298419v1|WP_011242999.1	Synechococcus elongatus	1768	0.000000
GCF_000007925.1_ASM792v1|WP_011125805.1	Prochlorococcus marinus	1768	0.000000
GCF_000007685.1_ASM768v1|WP_001284348.1	Leptospira interrogans	38	0.000000
GCF_000008345.1_ASM834v1|WP_002516503.1	Cutibacterium acnes	38	0.000000
GCF_006739385.1_ASM673938v1|WP_002516503.1	Cutibacterium acnes	38	0.000000
GCF_000007685.1_ASM768v1|WP_001972962.1	Leptospira interrogans	247	0.000000
GCF_000220625.1_ASM22062v1|WP_013996864.1	Capnocytophaga canimorsus	247	0.000000
GCF_002302565.1_ASM230256v1|WP_013996864.1	Capnocytophaga canimorsus	247	0.000000
GCF_000016645.1_ASM1664v1|WP_012023580.1	Flavobacterium johnsoniae	247	0.000000
GCF_030388325.1_ASM3038832v1|WP_289879496.1	Flavobacterium johnsoniae	247	0.000000
GCF_000193595.2_ASM19359v3|WP_224019510.1	Bordetella pertussis	247	0.000000
GCF_004008975.1_ASM400897v1|WP_224019510.1	Bordetella pertussis	247	0.000000
GCF_000008805.1_ASM880v1|WP_002213549.1	Neisseria meningitidis	247	0.000000
GCF_022869645.1_ASM2286964v1|WP_002217189.1	Neisseria meningitidis	247	0.000000
GCF_000008585.1_ASM858v1|WP_078440983.1	Mycobacterium tuberculosis	247	0.000000
GCF_000195955.2_ASM19595v2|NP_215801.1	Mycobacterium tuberculosis	247	0.000000
GCF_000008805.1_ASM880v1|WP_002225506.1	Neisseria meningitidis	397	0.000000
GCF_022869645.1_ASM2286964v1|WP_002231988.1	Neisseria meningitidis	397	0.000000
GCF_000007685.1_ASM768v1|WP_001982953.1	Leptospira interrogans	918	0.000000
GCF_000193595.2_ASM19359v3|WP_010930781.1	Bordetella pertussis	918	0.000000
GCF_004008975.1_ASM400897v1|WP_010930781.1	Bordetella pertussis	918	0.000000
GCF_000021345.1_ASM2134v1|WP_012557936.1	Rhizobium leguminosarum	918	0.000000
GCF_000517605.1_ASM51760v1|WP_025394881.1	Rhizobium leguminosarum	918	0.000000
GCF_000012345.1_ASM1234v1|WP_006997106.1	Pelagibacter ubique	918	0.000000
GCF_000021045.1_ASM2104v1|WP_012699025.1	Azotobacter vinelandii	918	0.000000
GCF_000380335.1_ASM38033v1|WP_012699025.1	Azotobacter vinelandii	918	0.000000
GCF_000007925.1_ASM792v1|WP_011125193.1	Prochlorococcus marinus	100	0.000000
GCF_000014625.1_ASM1462v1|WP_003090911.1	Pseudomonas aeruginosa	2458	0.000000
GCF_000010065.1_ASM1006v1|WP_011242765.1	Synechococcus elongatus	41	0.000000
GCF_022984195.1_ASM2298419v1|WP_011377861.1	Synechococcus elongatus	41	0.000000
GCF_000007925.1_ASM792v1|WP_036892565.1	Prochlorococcus marinus	41	0.000000
GCF_001552035.1_ASM155203v1|WP_000699093.1	Streptococcus agalactiae	4063	0.000000
GCF_000007785.1_ASM778v1|WP_002287874.1	Enterococcus faecalis	4120	0.000000
GCF_000017025.1_ASM1702v1|WP_011986121.1	Clostridium botulinum	4120	0.000000
GCF_000063585.1_ASM6358v1|WP_003356105.1	Clostridium botulinum	4120	0.000000
GCF_001552035.1_ASM155203v1|WP_000353149.1	Streptococcus agalactiae	4058	0.000000
GCF_000007785.1_ASM778v1|WP_002330910.1	Enterococcus faecalis	2961	0.000000
GCF_000196035.1_ASM19603v1|NP_464631.1	Listeria monocytogenes	2961	0.000000
GCF_000009885.1_ASM988v1|WP_002915850.1	Klebsiella pneumoniae	793	0.000000
GCF_000240185.1_ASM24018v2|YP_005228583.1	Klebsiella pneumoniae	793	0.000000
GCF_000007785.1_ASM778v1|WP_002354768.1	Enterococcus faecalis	2962	0.000000
GCF_000017025.1_ASM1702v1|WP_003358328.1	Clostridium botulinum	2962	0.000000
GCF_000063585.1_ASM6358v1|WP_003358328.1	Clostridium botulinum	2962	0.000000
GCF_001552035.1_ASM155203v1|WP_000632642.1	Streptococcus agalactiae	1099	0.000000
GCF_900475035.1_41965_F01|WP_038431321.1	Streptococcus pyogenes	1099	0.000000
GCF_000009885.1_ASM988v1|WP_002888823.1	Klebsiella pneumoniae	222	0.000000
GCF_000240185.1_ASM24018v2|YP_005225162.1	Klebsiella pneumoniae	222	0.000000
GCF_000008865.2_ASM886v2|NP_308158.1	Escherichia coli	222	0.000000
GCF_000222975.1_ASM22297v1|WP_002209343.1	Yersinia pestis	222	0.000000
GCF_008369605.1_ASM836960v1|WP_000271066.1	Vibrio cholerae	222	0.000000
GCF_000018445.1_ASM1844v1|WP_000128669.1	Acinetobacter baumannii	222	0.000000
GCF_009035845.1_ASM903584v1|WP_000128669.1	Acinetobacter baumannii	222	0.000000
GCF_000222975.1_ASM22297v1|WP_002209344.1	Yersinia pestis	565	0.000000
GCF_000008865.2_ASM886v2|NP_308159.1	Escherichia coli	565	0.000000
GCF_000007785.1_ASM778v1|WP_002354822.1	Enterococcus faecalis	631	0.000000
GCF_006094375.1_ASM609437v1|WP_002439552.1	Staphylococcus epidermidis	14	0.000000
GCF_000007785.1_ASM778v1|WP_002354863.1	Enterococcus faecalis	518	0.000000
GCF_000008285.1_ASM828v1|WP_003721904.1	Listeria monocytogenes	518	0.000000
GCF_000196035.1_ASM19603v1|NP_464924.1	Listeria monocytogenes	518	0.000000
GCF_000007825.1_ASM782v1|WP_000204912.1	Bacillus cereus	518	0.000000
GCF_000007845.1_ASM784v1|WP_000099773.1	Bacillus anthracis	518	0.000000
GCF_000008445.1_ASM844v1|WP_000099773.1	Bacillus anthracis	518	0.000000
GCF_006094295.1_ASM609429v1|WP_000204911.1	Bacillus cereus	518	0.000000
GCF_001941585.1_ASM194158v1|WP_370447313.1	Legionella pneumophila	176	0.000000
GCF_000022625.1_ASM2262v1|WP_004681816.1	Brucella melitensis	176	0.000000
GCF_000008485.1_ASM848v1|WP_015444236.1	Legionella pneumophila	176	0.000000
GCF_000008485.1_ASM848v1|WP_010946839.1	Legionella pneumophila	176	0.000000
GCF_001941585.1_ASM194158v1|WP_010946839.1	Legionella pneumophila	176	0.000000
GCF_000007785.1_ASM778v1|WP_002354925.1	Enterococcus faecalis	4121	0.000000
GCF_000220625.1_ASM22062v1|WP_013997231.1	Capnocytophaga canimorsus	4121	0.000000
GCF_002302565.1_ASM230256v1|WP_013997231.1	Capnocytophaga canimorsus	4121	0.000000
GCF_000007785.1_ASM778v1|WP_002354983.1	Enterococcus faecalis	39	0.000000
GCF_000008285.1_ASM828v1|WP_003719603.1	Listeria monocytogenes	39	0.000000
GCF_000196035.1_ASM19603v1|NP_464855.1	Listeria monocytogenes	39	0.000000
GCF_000007785.1_ASM778v1|WP_002355121.1	Enterococcus faecalis	0	0.000000
GCF_000007825.1_ASM782v1|WP_001193054.1	Bacillus cereus	0	0.153854
GCF_000007845.1_ASM784v1|WP_001193054.1	Bacillus anthracis	0	0.167359
GCF_000008445.1_ASM844v1|WP_001193054.1	Bacillus anthracis	0	0.167359
GCF_006094295.1_ASM609429v1|WP_001193054.1	Bacillus cereus	0	0.153854
GCF_000009005.1_ASM900v1|WP_001059082.1	Staphylococcus aureus	0	0.000000
GCF_000013425.1_ASM1342v1|YP_499374.1	Staphylococcus aureus	0	0.000000
GCF_000008285.1_ASM828v1|WP_003722651.1	Listeria monocytogenes	485	0.000000
GCF_000196035.1_ASM19603v1|NP_464552.1	Listeria monocytogenes	485	0.000000
GCF_000007845.1_ASM784v1|WP_000670368.1	Bacillus anthracis	485	0.000000
GCF_000008445.1_ASM844v1|WP_000670368.1	Bacillus anthracis	485	0.000000
GCF_006094295.1_ASM609429v1|WP_000670377.1	Bacillus cereus	485	0.000000
GCF_000007825.1_ASM782v1|WP_000670379.1	Bacillus cereus	485	0.000000
GCF_000009045.1_ASM904v1|NP_389336.1	Bacillus subtilis	485	0.000000
GCF_000186745.1_ASM18674v1|WP_003245660.1	Bacillus subtilis	485	0.000000
GCF_000007785.1_ASM778v1|WP_002355133.1	Enterococcus faecalis	840	0.000000
GCF_000009045.1_ASM904v1|NP_390610.1	Bacillus subtilis	840	0.000000
GCF_000186745.1_ASM18674v1|WP_004399078.1	Bacillus subtilis	840	0.000000
GCF_000007825.1_ASM782v1|WP_000102591.1	Bacillus cereus	840	0.000000
GCF_000007845.1_ASM784v1|WP_000179966.1	Bacillus anthracis	840	0.000000
GCF_000008445.1_ASM844v1|WP_000179966.1	Bacillus anthracis	840	0.000000
GCF_006094295.1_ASM609429v1|WP_000102591.1	Bacillus cereus	840	0.000000
GCF_000007785.1_ASM778v1|WP_002355137.1	Enterococcus faecalis	2963	0.000000
GCF_000008285.1_ASM828v1|WP_003722886.1	Listeria monocytogenes	2963	0.000000
GCF_000196035.1_ASM19603v1|NP_464547.1	Listeria monocytogenes	2963	0.000000
GCF_900475035.1_41965_F01|WP_002993430.1	Streptococcus pyogenes	1106	0.000000
GCF_001457635.1_NCTC7465|WP_000523249.1	Streptococcus pneumoniae	1106	0.000000
GCF_001552035.1_ASM155203v1|WP_000053864.1	Streptococcus agalactiae	1106	0.000000
GCF_900475035.1_41965_F01|WP_002983693.1	Streptococcus pyogenes	1096	0.000000
GCF_001552035.1_ASM155203v1|WP_001239184.1	Streptococcus agalactiae	1096	0.000000
GCF_001457635.1_NCTC7465|WP_000775321.1	Streptococcus pneumoniae	1096	0.000000
GCF_000008285.1_ASM828v1|WP_003727054.1	Listeria monocytogenes	784	0.000000
GCF_000196035.1_ASM19603v1|NP_464513.1	Listeria monocytogenes	784	0.000000
GCF_000007785.1_ASM778v1|WP_002355616.1	Enterococcus faecalis	353	0.000000
GCF_000014565.1_ASM1456v1|WP_009478922.1	Rhodococcus jostii	353	0.000000
GCF_006094375.1_ASM609437v1|WP_001829659.1	Staphylococcus epidermidis	19	0.120853
GCF_000017025.1_ASM1702v1|WP_003356423.1	Clostridium botulinum	0	0.000000
GCF_000063585.1_ASM6358v1|WP_003356423.1	Clostridium botulinum	0	0.000000
GCF_000193595.2_ASM19359v3|WP_010931694.1	Bordetella pertussis	0	0.000000
GCF_004008975.1_ASM400897v1|WP_010931694.1	Bordetella pertussis	0	0.000000
GCF_000007785.1_ASM778v1|WP_002355729.1	Enterococcus faecalis	359	0.000000
GCF_000007825.1_ASM782v1|WP_000635963.1	Bacillus cereus	359	0.242020
GCF_000007845.1_ASM784v1|WP_000635963.1	Bacillus anthracis	359	0.268357
GCF_000008445.1_ASM844v1|WP_000635963.1	Bacillus anthracis	359	0.268357
GCF_000009045.1_ASM904v1|NP_388347.1	Bacillus subtilis	359	0.181677
GCF_000186745.1_ASM18674v1|WP_003156187.1	Bacillus subtilis	359	0.181677
GCF_006094295.1_ASM609429v1|WP_000635963.1	Bacillus cereus	359	0.242020
GCF_001552035.1_ASM155203v1|WP_001095267.1	Streptococcus agalactiae	1649	0.000000
GCF_900475035.1_41965_F01|WP_002995782.1	Streptococcus pyogenes	1649	0.000000
GCF_000007785.1_ASM778v1|WP_002355764.1	Enterococcus faecalis	2964	0.000000
GCF_000008285.1_ASM828v1|WP_010958757.1	Listeria monocytogenes	2964	0.000000
GCF_000196035.1_ASM19603v1|NP_464057.1	Listeria monocytogenes	2964	0.000000
GCF_000007785.1_ASM778v1|WP_002355797.1	Enterococcus faecalis	841	0.000000
GCF_000008285.1_ASM828v1|WP_010958948.1	Listeria monocytogenes	841	0.000000
GCF_000196035.1_ASM19603v1|NP_465310.1	Listeria monocytogenes	841	0.000000
GCF_000009045.1_ASM904v1|NP_390765.1	Bacillus subtilis	841	0.000000
GCF_000186745.1_ASM18674v1|WP_010886591.1	Bacillus subtilis	841	0.000000
GCF_000007825.1_ASM782v1|WP_000973215.1	Bacillus cereus	841	0.000000
GCF_000007845.1_ASM784v1|WP_000973214.1	Bacillus anthracis	841	0.000000
GCF_000008445.1_ASM844v1|WP_000973214.1	Bacillus anthracis	841	0.000000
GCF_006094295.1_ASM609429v1|WP_000973215.1	Bacillus cereus	841	0.000000
GCF_000017025.1_ASM1702v1|WP_003386545.1	Clostridium botulinum	31	0.000000
GCF_000063585.1_ASM6358v1|WP_003386545.1	Clostridium botulinum	31	0.000000
GCF_000007785.1_ASM778v1|WP_002355822.1	Enterococcus faecalis	556	0.000000
GCF_000008865.2_ASM886v2|NP_309924.1	Escherichia coli	556	0.000000
GCF_000021345.1_ASM2134v1|WP_012556159.1	Rhizobium leguminosarum	556	0.000000
GCF_000517605.1_ASM51760v1|WP_025397150.1	Rhizobium leguminosarum	556	0.000000
GCF_000008285.1_ASM828v1|WP_003723016.1	Listeria monocytogenes	407	0.000000
GCF_000196035.1_ASM19603v1|NP_465430.1	Listeria monocytogenes	407	0.000000
GCF_000022625.1_ASM2262v1|WP_002965604.1	Brucella melitensis	407	0.000000
GCF_000021345.1_ASM2134v1|WP_003589264.1	Rhizobium leguminosarum	407	0.000000
GCF_000517605.1_ASM51760v1|WP_025396677.1	Rhizobium leguminosarum	407	0.000000
GCF_000007785.1_ASM778v1|WP_002355891.1	Enterococcus faecalis	1152	0.000000
GCF_000007825.1_ASM782v1|WP_000472508.1	Bacillus cereus	1152	0.000000
